ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Bike Buyer
21708,Married,Female,40000,0,Partial College,Clerical,Yes,1,4,North America,48,No
21712,Married,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1,North America,48,No
21713,Single,Male,80000,0,Graduate Degree,Skilled Manual,No,0,5,North America,47,No
21714,Single,Female,80000,0,Graduate Degree,Skilled Manual,No,0,6,North America,48,No
21715,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,7,North America,48,No
21716,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,8,North America,48,No
21717,Married,Male,40000,0,Partial College,Clerical,Yes,1,1,North America,47,No
21718,Single,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,46,No
21719,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,46,No
21720,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,6,North America,47,No
21721,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,4,North America,47,No
21722,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,47,No
21724,Single,Female,50000,0,Graduate Degree,Skilled Manual,No,0,3,North America,34,No
21725,Single,Female,50000,0,Graduate Degree,Skilled Manual,No,0,7,North America,34,No
21726,Single,Female,40000,0,Graduate Degree,Skilled Manual,No,0,8,North America,33,No
21729,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,9,North America,33,No
21730,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,33,No
21731,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,33,No
21732,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,3,North America,34,No
21733,Single,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,6,North America,35,No
21734,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,4,North America,35,No
21735,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,2,North America,35,No
29323,Single,Female,40000,0,High School,Skilled Manual,Yes,2,3,North America,30,No
21737,Single,Male,10000,0,Graduate Degree,Manual,Yes,0,7,Europe,44,No
21738,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,8,Europe,44,No
21739,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,9,Europe,44,No
21740,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,2,Europe,44,No
21742,Married,Female,90000,4,Partial College,Professional,Yes,3,3,North America,40,No
21743,Married,Female,110000,2,Bachelors,Management,Yes,4,5,North America,41,No
21744,Married,Female,110000,2,Bachelors,Management,Yes,4,6,North America,41,No
21745,Single,Female,80000,3,Bachelors,Management,Yes,0,7,North America,42,No
21750,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1,North America,64,No
21751,Married,Male,60000,0,Graduate Degree,Management,Yes,2,2,North America,64,No
21752,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1,North America,64,No
21753,Married,Female,70000,0,Bachelors,Management,Yes,2,1,North America,63,No
21754,Married,Female,70000,0,Bachelors,Management,No,2,2,North America,64,No
21755,Married,Male,70000,0,Bachelors,Management,Yes,2,1,North America,63,No
21757,Married,Male,80000,0,Bachelors,Management,Yes,2,5,North America,63,No
21758,Married,Female,40000,0,High School,Professional,Yes,2,1,North America,62,No
21759,Married,Female,40000,0,High School,Professional,Yes,2,1,North America,62,No
21760,Married,Female,40000,0,High School,Professional,Yes,2,5,North America,62,No
21761,Single,Female,70000,0,Bachelors,Management,Yes,2,5,North America,62,No
21762,Married,Female,70000,0,Bachelors,Management,Yes,2,1,North America,62,No
21763,Married,Female,40000,0,High School,Professional,No,2,1,North America,61,No
21764,Married,Male,40000,0,High School,Professional,Yes,2,1,North America,61,No
29030,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,13,North America,54,No
21767,Married,Female,70000,0,Bachelors,Management,Yes,3,1,North America,60,No
21770,Married,Male,60000,0,Bachelors,Management,Yes,2,5,North America,60,No
21771,Married,Female,60000,0,Bachelors,Management,Yes,2,5,North America,59,No
21772,Married,Female,60000,0,Bachelors,Management,Yes,2,2,North America,60,No
21773,Married,Female,60000,0,Bachelors,Management,Yes,2,3,North America,60,No
21774,Married,Male,70000,1,Partial College,Professional,Yes,1,4,North America,59,No
21775,Single,Male,70000,1,Partial College,Professional,Yes,1,1,North America,59,No
21776,Married,Male,70000,1,Partial College,Professional,Yes,1,5,North America,59,No
21777,Married,Female,70000,1,Partial College,Professional,Yes,1,6,North America,59,No
21778,Married,Male,70000,1,Partial College,Professional,Yes,1,7,North America,59,No
21779,Single,Male,70000,1,Partial College,Professional,Yes,1,8,North America,59,No
21780,Married,Male,70000,1,Partial College,Professional,Yes,1,1,North America,59,No
21782,Single,Male,40000,1,High School,Professional,Yes,2,2,North America,58,No
21783,Single,Female,40000,1,High School,Professional,Yes,2,3,North America,58,No
21784,Single,Female,60000,1,Partial College,Professional,Yes,1,6,North America,58,No
21786,Married,Female,60000,1,Bachelors,Management,Yes,0,4,North America,58,No
21787,Married,Female,60000,1,Bachelors,Management,Yes,0,2,North America,57,No
21789,Married,Female,60000,1,Bachelors,Management,Yes,0,3,North America,58,No
21790,Married,Male,60000,1,Bachelors,Management,Yes,0,7,North America,58,No
21792,Married,Female,60000,1,Partial College,Professional,Yes,2,8,North America,57,No
21796,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,9,North America,56,No
21799,Married,Male,60000,1,Partial College,Professional,Yes,2,2,North America,56,No
21800,Married,Female,60000,1,Partial College,Professional,Yes,1,3,North America,56,No
21801,Married,Female,70000,2,Partial College,Professional,Yes,1,5,North America,56,No
21802,Married,Male,80000,1,Bachelors,Management,Yes,1,6,North America,56,No
21803,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,3,7,North America,55,No
21804,Married,Female,60000,1,High School,Professional,Yes,2,1,North America,55,No
29348,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,1,2,North America,41,No
21806,Single,Male,60000,1,Partial College,Professional,Yes,2,4,North America,55,No
21809,Married,Female,60000,1,Partial College,Professional,Yes,2,1,North America,55,No
21811,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,3,5,North America,54,No
21814,Married,Male,60000,1,High School,Professional,Yes,2,6,North America,54,No
21815,Single,Female,60000,1,High School,Professional,Yes,2,7,North America,54,No
21816,Single,Male,130000,3,Bachelors,Management,No,4,8,Europe,48,No
21818,Married,Male,110000,4,Partial College,Professional,Yes,3,1,Europe,49,No
21819,Married,Female,110000,4,Partial College,Professional,Yes,3,2,Europe,49,No
29127,Married,Male,120000,2,Bachelors,Management,Yes,3,3,North America,39,No
21821,Single,Male,120000,4,High School,Professional,Yes,4,6,Europe,49,No
21823,Single,Female,120000,4,High School,Professional,Yes,4,4,Europe,50,No
21824,Married,Male,150000,4,High School,Professional,Yes,3,2,Europe,50,No
21825,Married,Male,110000,4,Partial College,Professional,Yes,4,3,Europe,50,No
21826,Married,Female,120000,4,Partial High School,Professional,Yes,4,7,Europe,51,No
21829,Married,Female,170000,3,High School,Professional,No,4,8,Europe,51,No
21831,Married,Female,80000,2,Partial College,Professional,Yes,1,9,Europe,52,No
29425,Single,Male,20000,0,Partial High School,Manual,No,2,2,Europe,32,No
21834,Married,Female,90000,0,Partial College,Professional,Yes,2,3,Europe,62,No
21836,Married,Female,120000,4,Bachelors,Management,Yes,4,5,Europe,62,No
21837,Married,Female,80000,0,Partial College,Professional,No,2,6,Europe,61,No
21838,Married,Male,90000,0,Partial College,Professional,Yes,2,7,Europe,61,No
29440,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,1,Europe,45,No
21840,Married,Female,130000,4,Partial College,Professional,Yes,4,2,Europe,61,No
21841,Married,Female,160000,4,Bachelors,Management,Yes,4,1,Europe,61,No
21842,Married,Male,100000,4,Bachelors,Management,Yes,1,1,Europe,59,No
21843,Single,Female,110000,4,Bachelors,Management,Yes,4,2,Europe,60,No
21844,Married,Male,80000,2,Partial College,Professional,Yes,1,5,Europe,52,No
21845,Married,Male,100000,4,High School,Professional,No,3,1,Europe,52,No
21846,Married,Male,110000,4,Partial College,Professional,Yes,4,1,Europe,52,No
21847,Single,Male,130000,5,High School,Professional,No,1,1,Europe,52,No
21849,Married,Male,80000,1,Partial College,Professional,Yes,2,1,Europe,54,No
21850,Married,Male,80000,1,High School,Professional,No,3,10,Europe,55,No
21851,Married,Male,90000,1,High School,Professional,Yes,2,1,Europe,55,No
21852,Married,Male,90000,1,High School,Professional,Yes,3,2,Europe,55,No
21853,Married,Female,100000,4,Partial College,Professional,No,4,11,Europe,55,No
21854,Married,Female,130000,5,High School,Professional,Yes,3,5,Europe,55,No
21856,Married,Male,120000,5,Partial College,Management,No,3,6,Europe,56,No
21859,Single,Female,70000,1,Partial High School,Skilled Manual,Yes,3,7,Europe,58,No
21860,Married,Female,80000,1,High School,Management,Yes,4,1,Europe,58,No
21861,Married,Female,90000,1,High School,Management,Yes,3,2,Europe,58,No
21862,Married,Female,90000,1,High School,Management,Yes,3,4,Europe,58,No
21863,Single,Female,90000,1,Partial High School,Skilled Manual,Yes,4,1,Europe,58,No
21864,Single,Male,100000,4,High School,Management,Yes,4,5,Europe,58,No
21865,Married,Female,130000,5,High School,Management,Yes,4,6,Europe,57,No
21866,Married,Female,80000,0,Partial High School,Skilled Manual,No,2,7,Europe,59,No
21867,Married,Male,90000,0,Partial High School,Skilled Manual,Yes,2,8,Europe,58,No
21868,Married,Female,100000,4,High School,Management,Yes,4,1,Europe,59,No
21869,Married,Female,100000,4,Partial High School,Professional,Yes,4,2,Europe,59,No
21870,Married,Female,130000,5,Partial High School,Professional,Yes,4,3,Europe,59,No
21871,Single,Male,60000,0,Bachelors,Professional,Yes,3,6,Pacific,30,No
21872,Single,Female,60000,0,Bachelors,Professional,No,4,4,Pacific,30,No
21879,Single,Male,70000,0,Bachelors,Professional,No,3,2,Pacific,32,No
29022,Single,Female,60000,1,High School,Professional,Yes,2,3,North America,55,No
21881,Single,Female,80000,0,Bachelors,Professional,No,3,7,Pacific,31,No
21883,Single,Female,70000,0,Bachelors,Professional,No,4,8,Pacific,32,No
21884,Married,Female,80000,0,Bachelors,Professional,Yes,3,9,Pacific,33,No
21887,Married,Female,80000,0,Bachelors,Professional,No,3,2,Pacific,34,No
21890,Married,Female,120000,5,Partial High School,Professional,Yes,4,3,Pacific,33,No
21896,Married,Male,100000,5,High School,Management,Yes,4,3,Pacific,36,No
21898,Married,Male,110000,5,Partial High School,Professional,Yes,4,6,Pacific,35,No
21900,Single,Male,80000,3,Partial College,Professional,Yes,2,4,North America,42,No
21901,Married,Female,90000,5,Partial College,Professional,Yes,3,2,North America,42,No
21902,Single,Female,130000,2,Graduate Degree,Management,No,2,3,North America,42,No
21904,Married,Male,70000,3,Partial College,Professional,Yes,0,7,North America,50,No
21905,Married,Male,50000,0,Graduate Degree,Management,Yes,2,8,North America,72,No
21906,Married,Female,50000,0,Graduate Degree,Management,Yes,2,9,North America,72,No
21907,Married,Female,60000,0,Graduate Degree,Management,Yes,2,2,North America,72,No
29112,Single,Male,60000,0,Partial College,Professional,No,2,3,North America,30,No
21911,Single,Female,20000,0,Partial High School,Manual,No,2,5,Europe,25,No
21913,Single,Male,20000,0,Partial High School,Manual,No,2,6,Europe,26,No
21914,Single,Female,20000,0,Partial High School,Manual,No,2,7,Europe,26,No
21916,Married,Male,40000,3,High School,Skilled Manual,Yes,2,1,North America,45,No
21917,Married,Male,40000,3,High School,Skilled Manual,Yes,3,2,North America,45,No
21918,Single,Female,40000,3,High School,Skilled Manual,Yes,3,1,North America,45,No
21925,Single,Female,40000,0,Bachelors,Professional,No,1,1,North America,46,No
21933,Married,Female,60000,3,Bachelors,Professional,Yes,0,2,North America,47,No
21934,Married,Female,60000,3,Bachelors,Professional,Yes,0,1,North America,47,No
21935,Married,Female,60000,3,Bachelors,Professional,No,0,5,North America,47,No
21936,Married,Female,60000,3,Bachelors,Professional,No,0,1,North America,46,No
21938,Married,Female,60000,3,Bachelors,Professional,Yes,1,1,North America,47,No
28912,Married,Male,100000,4,Partial College,Management,Yes,4,5,Europe,56,No
21953,Married,Male,70000,5,Bachelors,Professional,No,3,5,Pacific,39,No
21954,Single,Female,70000,5,Bachelors,Professional,Yes,3,1,Pacific,39,No
29039,Single,Male,70000,5,Graduate Degree,Professional,No,2,1,North America,37,No
21961,Married,Female,70000,5,Bachelors,Professional,Yes,4,1,Pacific,39,No
21962,Single,Female,80000,5,Graduate Degree,Management,Yes,2,13,Pacific,39,No
21963,Married,Female,80000,5,Graduate Degree,Management,Yes,2,1,Pacific,39,No
21964,Married,Male,80000,5,Graduate Degree,Management,Yes,3,5,Pacific,39,No
21965,Married,Female,80000,5,Bachelors,Professional,Yes,3,5,Pacific,40,No
21967,Married,Male,60000,2,Bachelors,Professional,Yes,1,2,Pacific,41,No
21970,Single,Female,60000,3,Bachelors,Professional,Yes,2,3,Pacific,42,No
21971,Married,Male,60000,4,Bachelors,Professional,Yes,2,4,Pacific,42,No
21972,Married,Female,60000,4,Bachelors,Professional,No,2,1,Pacific,42,No
21973,Married,Female,60000,4,Bachelors,Professional,No,3,5,Pacific,42,No
21975,Married,Male,60000,5,Bachelors,Professional,Yes,3,6,Pacific,43,No
21977,Single,Male,70000,0,Bachelors,Professional,No,1,7,Pacific,43,No
21978,Married,Female,90000,4,Bachelors,Professional,Yes,0,8,Pacific,39,No
21981,Married,Female,60000,0,Bachelors,Professional,Yes,1,1,Pacific,45,No
21988,Married,Female,80000,5,Bachelors,Professional,Yes,4,2,Pacific,41,No
21989,Married,Male,80000,5,Bachelors,Professional,Yes,4,3,Pacific,41,No
21990,Single,Male,80000,5,Bachelors,Professional,Yes,4,6,Pacific,41,No
29034,Married,Male,60000,1,High School,Professional,No,2,4,North America,53,No
21992,Single,Male,80000,5,Bachelors,Professional,Yes,4,2,Pacific,41,No
21993,Married,Male,70000,0,Bachelors,Professional,No,1,3,Pacific,42,No
21995,Single,Female,70000,4,Partial College,Skilled Manual,Yes,2,7,Pacific,44,No
21997,Married,Male,80000,4,Bachelors,Professional,Yes,2,8,Pacific,48,No
21998,Married,Male,90000,0,Bachelors,Professional,Yes,1,9,Pacific,48,No
22001,Single,Male,70000,0,Partial College,Skilled Manual,Yes,1,2,Pacific,49,No
22002,Married,Female,30000,0,Partial College,Clerical,No,2,3,Pacific,70,No
22003,Married,Female,40000,0,Bachelors,Management,Yes,1,5,Pacific,70,No
22005,Married,Female,70000,4,Partial College,Skilled Manual,No,3,6,Pacific,46,No
22006,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,7,Pacific,46,No
22007,Single,Female,30000,0,High School,Skilled Manual,No,2,1,North America,30,No
22009,Single,Male,40000,0,High School,Skilled Manual,Yes,1,2,North America,31,No
22010,Single,Male,40000,0,High School,Skilled Manual,Yes,2,4,North America,31,No
22011,Single,Male,30000,0,High School,Skilled Manual,No,2,1,North America,26,No
22012,Single,Female,30000,0,High School,Skilled Manual,No,2,5,North America,26,No
22014,Single,Male,30000,0,High School,Skilled Manual,Yes,2,6,North America,26,No
22015,Married,Female,30000,0,High School,Skilled Manual,Yes,2,7,North America,26,No
22017,Married,Female,30000,0,Partial College,Clerical,No,2,8,Pacific,68,No
22018,Married,Male,40000,0,Bachelors,Management,Yes,2,1,Pacific,69,No
22019,Married,Female,40000,0,High School,Skilled Manual,No,2,2,North America,28,No
22020,Married,Male,40000,0,Bachelors,Management,Yes,2,3,Pacific,68,No
22021,Single,Male,30000,0,Partial High School,Clerical,No,2,6,North America,29,No
22022,Single,Male,30000,0,Partial High School,Clerical,No,2,4,North America,29,No
22023,Single,Male,30000,0,Partial High School,Clerical,No,2,2,North America,29,No
22024,Single,Male,40000,0,High School,Skilled Manual,Yes,2,3,North America,29,No
22025,Single,Female,40000,0,High School,Skilled Manual,No,2,7,North America,29,No
22026,Married,Female,30000,0,Partial High School,Clerical,No,2,8,North America,27,No
22027,Single,Male,30000,0,Partial High School,Clerical,No,2,9,North America,27,No
22028,Married,Female,30000,0,Partial College,Clerical,No,2,2,Pacific,66,No
22029,Married,Female,40000,0,Bachelors,Management,Yes,2,3,Pacific,67,No
22034,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5,North America,30,No
22035,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,6,North America,30,No
22037,Married,Female,40000,0,High School,Skilled Manual,No,2,7,North America,31,No
22038,Single,Female,50000,0,Partial College,Skilled Manual,Yes,1,1,North America,32,No
22039,Single,Female,50000,0,Partial College,Skilled Manual,Yes,1,2,North America,32,No
22040,Married,Male,50000,0,Partial College,Skilled Manual,No,1,1,North America,32,No
22047,Married,Male,90000,4,Bachelors,Management,Yes,1,1,North America,37,No
22049,Single,Male,130000,0,Graduate Degree,Management,No,1,2,North America,39,No
22051,Single,Female,90000,4,Partial College,Skilled Manual,No,3,5,North America,37,No
22052,Married,Male,110000,1,Graduate Degree,Management,Yes,3,1,North America,38,No
22053,Single,Male,120000,1,Bachelors,Management,No,4,1,North America,37,No
22055,Married,Female,120000,1,Bachelors,Management,Yes,4,1,North America,38,No
29241,Single,Female,90000,4,Partial College,Professional,No,4,1,North America,44,No
22057,Single,Male,40000,0,High School,Skilled Manual,Yes,2,10,North America,27,No
22059,Married,Male,40000,0,High School,Skilled Manual,Yes,2,1,North America,28,No
22060,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,2,North America,28,No
22063,Married,Female,10000,1,Partial High School,Clerical,Yes,2,11,Pacific,61,No
22064,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5,Pacific,61,No
22065,Married,Male,20000,0,High School,Skilled Manual,No,2,6,Pacific,60,No
22068,Single,Male,100000,2,Partial College,Professional,Yes,2,7,North America,43,No
22069,Single,Female,100000,2,Partial College,Professional,Yes,2,1,North America,42,No
22070,Married,Male,110000,3,Bachelors,Management,Yes,0,2,North America,43,No
22071,Single,Male,110000,3,Bachelors,Management,No,0,4,North America,42,No
22073,Married,Male,90000,4,Partial College,Professional,Yes,4,1,North America,43,No
22075,Married,Male,110000,3,Bachelors,Management,Yes,1,5,North America,44,No
22076,Married,Male,110000,3,Bachelors,Management,Yes,2,6,North America,44,No
22077,Married,Male,110000,3,Bachelors,Management,Yes,3,7,North America,44,No
22079,Married,Female,70000,4,Partial College,Professional,Yes,3,8,North America,45,No
22080,Married,Female,70000,4,Partial College,Professional,Yes,3,1,North America,44,No
22081,Married,Female,100000,2,Partial College,Professional,Yes,4,2,North America,45,No
22083,Married,Male,110000,3,Bachelors,Management,Yes,3,3,North America,45,No
22084,Married,Male,110000,3,Partial College,Professional,Yes,4,6,North America,45,No
22085,Married,Female,110000,3,Partial College,Professional,Yes,4,4,North America,45,No
22086,Married,Female,110000,3,Partial College,Professional,Yes,4,2,North America,44,No
22087,Married,Female,120000,3,High School,Professional,Yes,4,3,North America,45,No
22090,Married,Female,70000,3,High School,Professional,Yes,0,7,North America,50,No
22095,Single,Male,90000,1,High School,Professional,Yes,1,8,North America,51,No
22096,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,9,North America,52,No
22097,Married,Male,40000,0,Partial College,Professional,Yes,2,2,North America,71,No
22098,Single,Female,50000,0,Graduate Degree,Management,No,2,3,North America,71,No
22100,Married,Male,80000,4,Partial College,Professional,Yes,3,3,North America,46,No
22101,Single,Female,90000,3,High School,Professional,No,3,6,North America,46,No
22102,Married,Male,100000,3,Partial College,Professional,Yes,1,4,North America,46,No
22103,Married,Female,110000,3,Partial College,Professional,No,4,2,North America,46,No
22105,Married,Female,120000,4,High School,Professional,Yes,2,3,North America,46,No
22107,Single,Male,70000,0,Partial High School,Skilled Manual,No,2,7,North America,52,No
22108,Single,Male,70000,0,Partial High School,Skilled Manual,No,2,8,North America,52,No
22110,Married,Male,60000,0,Partial High School,Skilled Manual,Yes,2,9,North America,52,No
22122,Married,Female,40000,0,Partial College,Professional,Yes,2,2,North America,54,No
22123,Single,Female,60000,0,Graduate Degree,Management,Yes,2,3,North America,69,No
22124,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5,North America,69,No
22125,Married,Male,60000,0,Graduate Degree,Management,Yes,2,6,North America,69,No
22126,Married,Female,60000,0,Graduate Degree,Management,No,2,7,North America,69,No
22127,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1,North America,68,No
22134,Married,Male,60000,0,Graduate Degree,Management,Yes,2,2,North America,67,No
22138,Married,Female,80000,0,Graduate Degree,Management,Yes,2,1,North America,66,No
22141,Married,Male,50000,0,Bachelors,Management,Yes,2,1,North America,65,No
22142,Married,Male,50000,0,Bachelors,Management,Yes,2,2,North America,65,No
22143,Married,Female,50000,0,Bachelors,Management,Yes,2,1,North America,65,No
22144,Married,Male,60000,0,Graduate Degree,Management,Yes,2,5,North America,65,No
22145,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1,North America,65,No
28897,Single,Female,80000,2,Partial College,Professional,No,2,1,Europe,53,No
22147,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5,Pacific,59,No
22148,Married,Female,10000,1,Partial High School,Clerical,Yes,2,5,Pacific,59,No
22149,Married,Male,20000,0,High School,Skilled Manual,Yes,2,1,Pacific,59,No
22150,Married,Male,30000,0,Partial College,Clerical,No,2,1,Pacific,59,No
22151,Married,Male,10000,1,Partial High School,Clerical,Yes,2,1,Pacific,58,No
22154,Single,Female,40000,0,Partial High School,Clerical,Yes,2,13,North America,29,No
22155,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1,Pacific,58,No
22156,Married,Female,30000,0,Partial College,Clerical,No,2,5,Pacific,58,No
22157,Single,Female,40000,0,Partial High School,Clerical,No,2,5,North America,28,No
22158,Single,Female,40000,0,Partial High School,Clerical,Yes,2,2,North America,29,No
22159,Single,Male,40000,0,Partial College,Skilled Manual,No,1,3,North America,29,No
22160,Single,Male,40000,0,Partial College,Skilled Manual,No,1,4,North America,28,No
22161,Single,Female,40000,0,Partial College,Skilled Manual,No,2,1,North America,29,No
22162,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5,North America,29,No
22163,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,6,North America,29,No
22165,Married,Male,60000,0,Partial College,Skilled Manual,No,2,7,North America,30,No
22166,Single,Female,60000,0,Partial College,Skilled Manual,No,2,8,North America,30,No
22167,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1,Pacific,57,No
22169,Married,Female,20000,1,Partial High School,Clerical,Yes,2,2,Pacific,55,No
22176,Married,Male,40000,0,Partial College,Skilled Manual,No,2,3,Pacific,53,No
22177,Married,Female,40000,0,Partial College,Skilled Manual,No,2,6,Pacific,53,No
22179,Married,Female,40000,0,Partial High School,Clerical,No,2,4,Pacific,52,No
22183,Married,Male,40000,0,Partial College,Skilled Manual,Yes,2,2,North America,31,No
22184,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,3,North America,31,No
22185,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,7,North America,31,No
22187,Single,Female,50000,0,High School,Skilled Manual,Yes,2,8,North America,32,No
22190,Single,Male,60000,0,Partial College,Professional,No,2,9,North America,30,No
22191,Single,Male,60000,0,Partial College,Professional,Yes,2,2,North America,30,No
22192,Single,Male,60000,0,Partial College,Professional,No,2,3,North America,30,No
29211,Married,Female,100000,1,Bachelors,Management,Yes,4,5,North America,41,No
22205,Married,Male,110000,1,Bachelors,Management,Yes,3,6,Pacific,48,No
22206,Single,Female,110000,1,Bachelors,Management,Yes,4,7,Pacific,48,No
22208,Married,Female,110000,1,Bachelors,Management,Yes,4,1,Pacific,47,No
22209,Married,Male,110000,1,Bachelors,Management,Yes,4,2,Pacific,47,No
22210,Married,Female,110000,1,Bachelors,Management,Yes,4,4,Pacific,47,No
22211,Married,Male,60000,0,Partial College,Professional,Yes,2,1,North America,32,No
22212,Married,Female,110000,1,Bachelors,Management,Yes,4,5,Pacific,47,No
22213,Single,Male,110000,2,Bachelors,Management,Yes,0,6,Pacific,47,No
22214,Married,Female,120000,2,Bachelors,Management,Yes,0,7,Pacific,47,No
22215,Married,Male,130000,1,Graduate Degree,Management,Yes,4,8,North America,39,No
22217,Married,Male,70000,0,Partial High School,Skilled Manual,No,2,1,North America,48,No
22219,Married,Female,60000,0,High School,Professional,Yes,2,2,North America,49,No
22222,Married,Male,90000,0,Partial College,Professional,Yes,1,3,North America,49,No
22223,Married,Female,90000,0,Partial College,Professional,Yes,1,6,North America,49,No
22226,Married,Female,60000,0,High School,Professional,Yes,2,4,North America,50,No
22227,Married,Female,60000,0,High School,Professional,Yes,2,2,North America,50,No
22228,Married,Female,60000,0,High School,Professional,Yes,2,3,North America,50,No
22237,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,7,North America,36,No
22239,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,8,North America,36,No
22240,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,9,North America,36,No
22242,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,2,North America,35,No
22244,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,1,3,North America,37,No
22263,Married,Male,60000,3,Bachelors,Skilled Manual,Yes,0,5,North America,40,No
22264,Single,Female,60000,0,Graduate Degree,Professional,No,0,6,North America,39,No
22265,Married,Male,70000,0,Graduate Degree,Professional,No,0,7,North America,39,No
22269,Married,Male,70000,5,Graduate Degree,Professional,Yes,3,1,North America,37,No
22277,Single,Female,40000,0,Bachelors,Professional,No,1,2,North America,41,No
22278,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,1,1,North America,40,No
22279,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,2,1,North America,41,No
22280,Married,Male,50000,3,Bachelors,Skilled Manual,No,3,2,North America,41,No
22283,Single,Male,60000,4,Bachelors,Skilled Manual,Yes,2,5,North America,42,No
22285,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,3,1,North America,41,No
22286,Married,Male,60000,5,Bachelors,Skilled Manual,Yes,3,1,North America,42,No
22296,Married,Male,70000,0,Bachelors,Professional,No,1,1,North America,38,No
22303,Single,Male,20000,0,Partial High School,Manual,Yes,2,1,Europe,34,No
22304,Single,Female,20000,0,Partial High School,Manual,No,2,10,Europe,34,No
22305,Single,Female,20000,0,Partial High School,Manual,No,2,1,Europe,33,No
22310,Single,Female,20000,0,Partial High School,Manual,No,2,2,Europe,34,No
22314,Married,Female,10000,0,Partial High School,Manual,No,2,11,Europe,34,No
22315,Single,Male,20000,0,Partial High School,Manual,Yes,2,5,Europe,35,No
22317,Single,Female,20000,0,Partial High School,Manual,No,2,6,Europe,35,No
22324,Married,Female,40000,2,Partial College,Clerical,No,1,7,Europe,35,No
22325,Single,Male,40000,2,Partial College,Clerical,Yes,2,1,Europe,36,No
22326,Single,Female,40000,3,Partial College,Clerical,Yes,1,2,North America,31,No
22331,Married,Female,20000,0,Partial College,Clerical,No,2,4,North America,77,No
22332,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,1,North America,75,No
22333,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,1,5,North America,75,No
22337,Married,Female,20000,0,High School,Manual,No,2,6,North America,53,No
22338,Married,Male,20000,0,High School,Manual,No,2,7,North America,53,No
22339,Married,Male,20000,0,High School,Manual,No,2,8,North America,53,No
22340,Married,Male,20000,0,High School,Manual,No,2,1,North America,53,No
22341,Married,Male,20000,0,High School,Manual,No,2,2,North America,52,No
22342,Married,Male,20000,0,Partial High School,Clerical,No,2,3,North America,52,No
22345,Married,Female,30000,0,High School,Skilled Manual,Yes,2,6,North America,51,No
22347,Married,Female,30000,0,High School,Skilled Manual,No,2,4,North America,50,No
